EVT  20080524, 074843.025516,   -7.543,   -2.795,     7.11,    37.48,   190.32,    0.000,     0.00,     1.86
EVT  20080524, 075321.601383,   -1.986,   -4.705,     6.44,    23.91,    24.93,    0.000,     0.00,     1.36
EVT  20080524, 093359.088802,   -1.667,   -6.704,    33.44,    22.02,   285.29,    0.000,     0.00,     9.18
EVT  20080524, 102010.711317,   10.602,  -11.391,     9.90,    33.41,   150.46,    0.000,     0.00,     2.44
EVT  20080524, 172418.272853,   -8.075,   -9.294,     3.72,    35.75,   285.52,    0.000,     0.00,     1.01
EVT  20080524, 205430.881284,   -7.549,   -2.027,    31.32,    39.34,   226.09,    0.000,     0.00,    11.19
EVT  20080524, 214006.026687,    5.606,   -2.082,    39.47,    17.44,   160.49,    0.000,     0.00,    11.03
EVT  20080524, 225217.260600,   -9.038,   -4.334,     8.12,    34.31,   335.22,    0.000,     0.00,     2.00
EVT  20080525, 005657.622160,    8.141,    8.938,    56.93,     6.97,    90.64,    0.000,     0.00,    16.32
EVT  20080525, 024452.195952,   -6.337,    0.499,     7.72,    32.02,   154.65,    0.000,     0.00,     1.76
EVT  20080525, 034245.033878,   -5.932,   -2.364,     4.60,    39.05,   108.22,    0.000,     0.00,     1.28
EVT  20080525, 143243.332141,   11.066,   -8.240,     5.67,    20.43,   323.88,    0.000,     0.00,     1.26
EVT  20080525, 152308.114864,  -11.951,   -7.770,     9.97,    36.85,   237.56,    0.000,     0.00,     2.80
EVT  20080525, 160510.228748,   -5.709,  -10.742,     4.42,    42.98,   246.97,    0.000,     0.00,     1.46
EVT  20080525, 184713.300070,    6.060,  -12.695,    12.77,    11.28,    95.95,    0.000,     0.00,     2.48
EVT  20080525, 203459.267837,    9.217,    5.666,   107.24,    32.93,    71.46,    0.000,     0.00,    37.11
EVT  20080526, 071151.925698,    9.837,  -10.732,     3.95,    36.22,   133.67,    0.000,     0.00,     1.06
EVT  20080526, 075016.935988,    7.516,   -4.788,     7.75,    39.51,   267.19,    0.000,     0.00,     2.21
EVT  20080526, 080948.192996,   -7.292,   -9.927,    12.74,    35.34,   250.09,    0.000,     0.00,     3.56
EVT  20080526, 114832.783935,    7.178,   -7.596,    13.80,    33.54,   178.58,    0.000,     0.00,     3.76
EVT  20080526, 123529.568295,  -11.822,   -8.902,    20.39,    32.07,   319.91,    0.000,     0.00,     6.02
EVT  20080526, 152312.709890,   10.699,    2.020,     9.01,    39.00,   331.43,    0.000,     0.00,     2.56
EVT  20080526, 172922.348265,   -7.462,   -0.317,    13.08,    32.13,     3.73,    0.000,     0.00,     3.38
EVT  20080526, 185844.597609,    3.131,  -17.003,    10.84,    31.59,   266.45,    0.000,     0.00,     2.62
EVT  20080526, 220007.603392,  -11.003,  -11.631,     6.41,    41.23,   174.09,    0.000,     0.00,     1.91
EVT  20080527, 051742.228250,    7.293,    8.153,    22.57,    38.87,   254.78,    0.000,     0.00,     7.95
EVT  20080527, 074353.869772,    7.400,  -14.344,     5.47,    31.77,   126.89,    0.000,     0.00,     1.29
EVT  20080527, 100412.689205,    0.726,    9.095,    25.63,    11.39,   320.31,    0.000,     0.00,     6.54
EVT  20080527, 114100.612242,   -6.218,   -1.099,     6.75,    31.31,   170.97,    0.000,     0.00,     1.54
EVT  20080527, 120206.038855,   -7.848,   -8.614,    12.45,    43.67,    43.84,    0.000,     0.00,     5.08
EVT  20080527, 142356.810052,  -10.800,   -0.855,    32.75,    28.52,   108.74,    0.000,     0.00,     9.47
EVT  20080527, 181445.113398,   -1.003,    6.848,    22.01,    30.36,   207.54,    0.000,     0.00,     6.34
EVT  20080527, 182517.592511,   -7.490,   -8.632,     9.80,    44.90,   122.38,    0.000,     0.00,     4.03
EVT  20080527, 214232.082892,   -4.762,  -10.511,    20.49,    32.18,   191.29,    0.000,     0.00,     6.06
EVT  20080527, 214847.243036,   -3.372,  -11.769,     4.99,    44.84,   103.45,    0.000,     0.00,     1.76
EVT  20080528, 055557.154759,   10.945,   -7.636,    22.97,    30.90,   113.92,    0.000,     0.00,     6.66
EVT  20080528, 105649.078910,   -5.237,  -16.019,     9.89,    30.88,   314.32,    0.000,     0.00,     2.23
EVT  20080528, 215151.016156,    3.553,   -2.664,     9.97,    34.94,     9.64,    0.000,     0.00,     2.57
EVT  20080528, 231548.137507,    8.873,  -12.530,    35.57,    40.84,   228.27,    0.000,     0.00,    13.59
EVT  20080529, 001659.285020,    5.462,   -7.432,     8.13,    41.40,    39.87,    0.000,     0.00,     2.67
EVT  20080529, 004053.475467,    3.609,   -9.122,    22.39,    31.19,   260.97,    0.000,     0.00,     6.69
EVT  20080529, 111530.218133,    0.183,    8.863,    13.14,    29.08,    42.23,    0.000,     0.00,     3.18
EVT  20080529, 144358.122846,    8.023,  -14.606,    17.70,    39.44,   339.07,    0.000,     0.00,     6.54
EVT  20080529, 192941.364697,    4.289,  -11.253,    14.93,    43.80,   359.65,    0.000,     0.00,     6.33
EVT  20080529, 234147.856958,   -6.454,   -7.401,     8.47,    35.60,    79.32,    0.000,     0.00,     2.18
EVT  20080530, 105032.760577,    2.934,   -2.296,     9.31,    32.17,    63.75,    0.000,     0.00,     2.16
EVT  20080530, 143322.235637,   10.367,   -7.667,    39.56,    32.84,   170.35,    0.000,     0.00,    12.51
EVT  20080530, 152027.185595,    8.974,  -11.956,     4.66,    27.35,   238.91,    0.000,     0.00,     1.05
EVT  20080530, 170302.589818,    0.771,    6.042,    26.96,    31.17,    94.81,    0.000,     0.00,     8.13
EVT  20080530, 203456.304756,    4.551,   -3.991,    28.40,    36.80,   291.26,    0.000,     0.00,     9.52
EVT  20080531, 003140.488203,    5.117,    8.499,     3.67,    39.41,    24.70,    0.000,     0.00,     1.14
EVT  20080531, 050735.282488,    6.430,   -5.672,    65.13,    36.48,    26.29,    0.000,     0.00,    22.67
EVT  20080531, 062548.517080,   -4.857,  -16.576,    17.21,    39.50,   234.01,    0.000,     0.00,     6.34
EVT  20080531, 071026.525025,    7.161,  -15.174,    14.83,    36.22,   137.55,    0.000,     0.00,     4.59
EVT  20080531, 083649.648366,    0.525,    6.982,     7.68,    37.61,   148.76,    0.000,     0.00,     2.02
EVT  20080531, 172834.886992,  -10.082,  -10.492,    28.59,     6.30,    49.01,    0.000,     0.00,     7.59
EVT  20080531, 224657.359862,    4.110,   10.983,    14.67,    35.29,    35.27,    0.000,     0.00,     4.31
EVT  20080531, 225106.592168,   10.391,   -4.079,     7.90,    37.68,   119.61,    0.000,     0.00,     2.09
EVT  20080601, 002708.209009,    5.984,   12.546,    18.47,    16.30,    69.44,    0.000,     0.00,     4.13
EVT  20080601, 031240.220051,  -11.035,  -11.913,    28.67,    38.64,   354.86,    0.000,     0.00,     9.91
EVT  20080601, 065845.622050,   -2.741,   -5.061,    14.51,    31.15,     9.64,    0.000,     0.00,     3.89
EVT  20080601, 095557.282245,   -7.028,   -4.508,    10.27,    36.82,   230.97,    0.000,     0.00,     2.92
EVT  20080601, 103633.287969,   -4.577,  -12.023,     4.38,    42.97,   301.12,    0.000,     0.00,     1.44
EVT  20080601, 124346.654538,   -2.861,  -12.240,    12.66,    35.64,   168.32,    0.000,     0.00,     3.72
EVT  20080601, 182415.089130,    2.250,    8.193,    10.31,    36.19,   229.09,    0.000,     0.00,     2.81
EVT  20080601, 185505.522051,   -4.403,   -3.569,    17.25,    28.68,   250.85,    0.000,     0.00,     4.60
EVT  20080601, 222810.930739,    1.507,    9.785,     4.77,    40.57,   148.13,    0.000,     0.00,     1.41
EVT  20080601, 235524.976451,   -3.541,  -13.957,     8.67,    33.27,    97.06,    0.000,     0.00,     2.09
EVT  20080602, 010802.741951,    4.009,  -15.961,    17.62,    27.29,   213.78,    0.000,     0.00,     4.73
EVT  20080602, 011218.168128,    6.590,  -13.632,     4.63,    41.58,    78.81,    0.000,     0.00,     1.42
EVT  20080602, 125018.150169,   -6.343,  -13.281,     7.59,    43.54,     6.78,    0.000,     0.00,     2.74
EVT  20080602, 131424.775653,   -3.707,    0.889,     6.55,    41.04,    53.24,    0.000,     0.00,     1.95
EVT  20080603, 003458.060305,   -0.757,    8.474,     7.44,    31.52,   178.34,    0.000,     0.00,     1.69
EVT  20080603, 114924.784208,    4.063,   -7.322,     8.13,    33.58,   278.08,    0.000,     0.00,     1.96
EVT  20080603, 144056.347326,   -1.544,   -2.052,    25.17,    25.97,   298.64,    0.000,     0.00,     7.11
EVT  20080603, 184651.622473,   -4.408,   -5.080,    12.26,    34.08,   154.93,    0.000,     0.00,     3.38
EVT  20080603, 201443.326895,    3.781,  -13.043,     6.40,    34.92,   270.34,    0.000,     0.00,     1.57
EVT  20080603, 202201.211138,    2.802,    6.368,     9.70,    35.11,    46.93,    0.000,     0.00,     2.48
EVT  20080604, 061252.293797,   11.509,    0.733,    20.55,    24.41,   251.38,    0.000,     0.00,     5.42
EVT  20080604, 064141.540557,   -2.994,    5.485,    11.90,    21.13,   221.78,    0.000,     0.00,     2.53
EVT  20080604, 065215.691171,    9.754,   -9.544,     8.59,    14.52,    55.80,    0.000,     0.00,     1.77
EVT  20080604, 084120.724243,    5.602,    0.937,    10.78,    33.95,   131.96,    0.000,     0.00,     2.71
EVT  20080604, 105101.995752,   -4.003,   -0.531,     9.69,    33.16,   338.34,    0.000,     0.00,     2.38
EVT  20080604, 130153.450870,   -9.694,   -5.493,    22.32,    39.82,   295.06,    0.000,     0.00,     8.25
EVT  20080604, 221713.057499,   -2.199,  -15.341,     3.36,    42.52,   246.82,    0.000,     0.00,     1.08
EVT  20080604, 234832.358553,    2.435,   -1.101,     6.08,    22.76,    46.21,    0.000,     0.00,     1.30
EVT  20080605, 042656.715136,    5.410,   -9.535,    13.77,    21.53,   260.03,    0.000,     0.00,     3.05
EVT  20080605, 101953.769486,   -8.774,    1.515,     7.24,    38.57,   158.78,    0.000,     0.00,     1.96
EVT  20080605, 115857.116883,    8.266,  -12.344,    31.36,    33.07,    85.00,    0.000,     0.00,     9.71
EVT  20080605, 124612.674047,   -0.763,    7.368,     5.43,    34.87,   275.68,    0.000,     0.00,     1.37
EVT  20080605, 195752.830049,    0.010,    7.285,     4.65,    25.82,    89.27,    0.000,     0.00,     1.12
EVT  20080605, 232310.708074,    9.362,   -1.764,    76.21,    19.31,   178.40,    0.000,     0.00,    22.54
EVT  20080606, 013403.371029,   -9.148,   -3.466,     7.57,    42.10,   350.94,    0.000,     0.00,     2.44
EVT  20080606, 092248.043023,   -9.103,   -8.714,    13.93,    40.11,   226.21,    0.000,     0.00,     4.86
EVT  20080606, 093830.472599,    8.794,   -8.668,    10.41,    40.77,   248.97,    0.000,     0.00,     3.44
EVT  20080606, 105254.226855,    4.148,   -7.762,    12.70,    25.14,    82.22,    0.000,     0.00,     2.89
EVT  20080606, 110854.528708,    8.284,   -9.883,    23.72,    39.78,   324.38,    0.000,     0.00,     8.70
EVT  20080606, 135408.017213,   -1.968,    6.125,     7.07,    23.66,   167.88,    0.000,     0.00,     1.47
EVT  20080606, 150617.514260,    4.496,    1.219,    16.62,    37.45,   266.50,    0.000,     0.00,     5.53
EVT  20080606, 203255.921836,    4.335,  -13.719,    12.48,    17.28,   197.15,    0.000,     0.00,     2.57
EVT  20080606, 224924.215578,    1.856,    6.802,    15.17,    43.34,   176.40,    0.000,     0.00,     6.44
EVT  20080606, 232330.987893,   -7.860,   -3.984,    10.35,    40.76,   315.58,    0.000,     0.00,     3.41
EVT  20080607, 004645.951282,  -10.938,   -8.562,     8.66,    32.96,   229.68,    0.000,     0.00,     2.09
EVT  20080607, 035657.333636,    7.542,   -4.772,     5.57,     9.61,    58.17,    0.000,     0.00,     1.27
EVT  20080607, 043904.110259,   -4.244,  -12.060,     7.79,    36.75,    33.64,    0.000,     0.00,     1.98
EVT  20080607, 063146.816958,    9.527,   -9.093,    23.75,    25.73,   109.53,    0.000,     0.00,     6.64
EVT  20080607, 074349.665976,    5.277,    5.685,    11.84,    35.58,    61.87,    0.000,     0.00,     3.40
EVT  20080607, 082946.363637,   -4.282,  -13.581,    14.60,    40.32,   144.53,    0.000,     0.00,     5.30
EVT  20080607, 114614.621199,    7.532,    1.700,     6.83,    42.34,   298.66,    0.000,     0.00,     2.32
EVT  20080608, 022317.322895,   -6.331,   -9.042,     9.40,    39.67,   177.37,    0.000,     0.00,     2.82
EVT  20080608, 051231.530855,  -10.770,   -8.303,     3.93,    40.19,    64.03,    0.000,     0.00,     1.20
EVT  20080608, 085255.578370,   -9.544,   -2.661,    14.44,    39.50,   218.39,    0.000,     0.00,     5.10
EVT  20080608, 104117.006225,    4.108,   -6.316,    13.10,    41.23,    53.84,    0.000,     0.00,     4.63
EVT  20080608, 165859.902043,   -8.840,   -5.664,     6.14,    35.65,     9.37,    0.000,     0.00,     1.54
EVT  20080609, 021601.447728,   -1.766,   -0.238,    12.70,    40.71,   265.07,    0.000,     0.00,     4.45
EVT  20080609, 040327.594994,    4.436,  -11.539,     6.65,    40.79,   230.44,    0.000,     0.00,     1.98
EVT  20080609, 120812.998055,    2.372,   10.103,     8.32,    36.61,   243.15,    0.000,     0.00,     2.14
EVT  20080609, 153210.523908,   -7.270,  -12.364,    12.65,    30.95,    18.17,    0.000,     0.00,     3.22
EVT  20080609, 201243.054438,   -5.218,  -10.126,     9.04,    38.55,   202.75,    0.000,     0.00,     2.57
EVT  20080610, 074657.620220,    9.275,  -11.530,    18.36,    22.82,    21.77,    0.000,     0.00,     4.70
EVT  20080610, 075521.395094,   -7.666,   -2.751,    11.19,    41.82,    47.16,    0.000,     0.00,     3.96
EVT  20080610, 093313.385356,   -8.698,  -12.439,     6.23,    42.76,   135.11,    0.000,     0.00,     2.10
EVT  20080610, 105334.719452,    6.834,   -3.776,     7.20,    37.04,   213.95,    0.000,     0.00,     1.89
EVT  20080610, 111949.966637,    7.696,   -8.693,    12.92,    29.96,   166.83,    0.000,     0.00,     3.17
EVT  20080610, 134907.214068,    3.968,    9.816,     5.71,    43.60,   122.35,    0.000,     0.00,     1.96
EVT  20080610, 173405.870256,    4.603,   -2.886,    24.12,    20.60,    80.68,    0.000,     0.00,     6.38
EVT  20080610, 174246.258808,   -6.446,   -9.083,    25.54,    36.78,   243.98,    0.000,     0.00,     8.62
EVT  20080611, 062809.721507,    4.452,  -13.666,    12.72,    30.33,   106.43,    0.000,     0.00,     3.10
EVT  20080611, 075014.546214,    8.652,   -1.093,     4.52,    43.00,   170.41,    0.000,     0.00,     1.49
EVT  20080611, 092438.069471,    7.404,  -15.579,     6.34,    18.56,   125.27,    0.000,     0.00,     1.43
EVT  20080611, 102912.177647,    9.712,   -1.155,     3.48,    39.93,   341.03,    0.000,     0.00,     1.08
EVT  20080611, 105707.846351,    5.437,   -5.530,    13.02,    35.32,   270.96,    0.000,     0.00,     3.67
EVT  20080611, 162805.219876,   -5.908,  -12.147,    14.21,    35.56,   116.07,    0.000,     0.00,     4.34
EVT  20080611, 180929.708985,    9.677,   -8.944,    19.16,    39.93,   198.46,    0.000,     0.00,     7.12
EVT  20080612, 001930.897425,   -8.217,   -3.573,    61.45,    31.98,   205.11,    0.000,     0.00,    19.75
EVT  20080612, 041302.827448,   -3.438,   -4.737,     4.17,    33.31,   107.28,    0.000,     0.00,     1.09
EVT  20080612, 061610.058115,    9.924,   -7.720,     9.29,    38.93,   103.71,    0.000,     0.00,     2.66
EVT  20080612, 112206.583576,    9.744,   -2.774,    18.70,    17.75,   206.82,    0.000,     0.00,     4.47
EVT  20080612, 120856.597049,   -4.139,   -3.483,    15.50,    12.40,   308.79,    0.000,     0.00,     3.26
EVT  20080612, 131045.692430,   -8.118,    1.332,     5.12,    40.23,   177.07,    0.000,     0.00,     1.51
EVT  20080612, 141539.731111,    7.883,   10.140,    71.80,    25.46,   345.29,    0.000,     0.00,    22.21
EVT  20080612, 205700.664329,    1.062,    8.945,    13.69,    43.10,   125.92,    0.000,     0.00,     5.31
EVT  20080613, 122047.541934,   -5.415,   -4.615,    16.70,    27.88,   209.95,    0.000,     0.00,     4.41
EVT  20080613, 125355.807330,    9.017,   -5.937,     7.45,    18.97,   148.21,    0.000,     0.00,     1.59
EVT  20080613, 142158.237013,    0.704,    6.369,     7.75,    37.28,    19.25,    0.000,     0.00,     2.05
EVT  20080613, 190349.451729,   -1.585,    5.881,    13.96,    36.88,   269.76,    0.000,     0.00,     4.43
EVT  20080613, 235259.124491,    7.120,    5.593,    10.30,    20.39,    13.29,    0.000,     0.00,     2.13
EVT  20080614, 052357.685970,    8.833,   -6.999,     5.25,    40.82,    14.21,    0.000,     0.00,     1.55
EVT  20080614, 085105.182583,   -4.279,   -6.192,     7.45,    39.62,    62.79,    0.000,     0.00,     2.11
EVT  20080614, 183700.926406,    3.178,    0.792,    14.18,    19.97,   346.50,    0.000,     0.00,     3.18
EVT  20080614, 191327.310027,    2.973,   -2.763,    13.81,    38.09,   148.66,    0.000,     0.00,     4.55
EVT  20080614, 192341.959343,    5.119,   -8.330,     4.97,    44.98,   300.03,    0.000,     0.00,     1.87
EVT  20080614, 214935.299100,   -8.521,   -6.956,     8.63,    26.01,   156.74,    0.000,     0.00,     1.85
EVT  20080614, 230111.667053,  -10.480,   -9.743,     7.44,    36.57,   105.80,    0.000,     0.00,     1.88
EVT  20080615, 030929.240955,   -8.188,   -4.694,     5.10,    10.68,    99.78,    0.000,     0.00,     1.16
EVT  20080615, 052840.657111,    6.525,    5.924,    68.28,    24.73,   158.54,    0.000,     0.00,    20.35
EVT  20080615, 055452.296700,    2.014,   10.342,    16.35,    37.30,    64.70,    0.000,     0.00,     5.42
EVT  20080615, 063058.491963,    8.829,   -4.211,     8.60,    37.76,   298.29,    0.000,     0.00,     2.32
EVT  20080615, 070027.327753,    3.589,  -14.525,    36.91,    17.76,    15.39,    0.000,     0.00,    10.26
EVT  20080615, 073810.706003,   10.812,   -5.128,    23.00,    28.55,   189.74,    0.000,     0.00,     6.51
EVT  20080615, 105215.944600,    7.806,   -8.054,     7.95,    41.81,   290.62,    0.000,     0.00,     2.59
EVT  20080615, 182851.980364,  -10.633,   -5.042,    13.12,    26.66,    84.95,    0.000,     0.00,     3.02
EVT  20080615, 222050.122341,   -8.087,  -12.346,    55.39,    39.85,   321.02,    0.000,     0.00,    20.94
EVT  20080615, 224010.714072,  -11.101,  -12.488,    18.72,    29.94,   189.20,    0.000,     0.00,     5.22
EVT  20080616, 000855.435131,   11.006,   -1.213,     8.81,    23.77,   294.01,    0.000,     0.00,     1.81
EVT  20080616, 010238.926155,   -4.303,   -1.566,     9.92,    43.65,   316.25,    0.000,     0.00,     3.82
EVT  20080616, 031619.219618,    2.282,   11.626,     6.73,    44.69,   349.71,    0.000,     0.00,     2.51
