 20080702, 044521.905131,   -3.102,  -13.282,    70.65,    11.78,   306.59,    0.000,     0.00,    20.67
 20080702, 124524.155649,   -5.708,   -7.060,    37.07,    35.94,    10.51,    0.000,     0.00,    12.20
 20080703, 051019.486787,   -4.191,  -15.275,    20.77,    46.19,    36.91,    0.000,     0.00,    10.77
 20080704, 034648.057355,    6.573,   -3.739,    39.85,    17.52,   132.20,    0.000,     0.00,    11.15
 20080704, 124455.814821,   -1.983,    3.516,   167.22,    12.16,    80.14,    0.000,     0.00,    52.55
 20080704, 182535.707961,   -4.039,  -14.949,    70.17,    50.17,   137.35,    0.000,     0.00,    52.76
 20080704, 203047.645205,   -3.430,    0.109,    16.34,    49.03,   147.44,    0.000,     0.00,    10.37
 20080705, 050002.672664,   -2.142,    9.029,    17.68,    54.70,   108.88,    0.000,     0.00,    18.74
 20080705, 074522.168568,    5.330,  -16.276,    34.95,    50.23,    15.68,    0.000,     0.00,    24.83
 20080706, 114423.122129,    3.919,  -14.590,    17.02,    50.49,   167.16,    0.000,     0.00,    12.10
 20080706, 201854.879412,   -1.509,   -7.414,    35.75,    28.54,   322.33,    0.000,     0.00,    10.43
 20080707, 034722.369637,   -2.817,    7.513,    13.90,    52.79,    27.44,    0.000,     0.00,    11.58
 20080708, 164649.958591,    9.074,  -12.074,    43.38,    33.08,   201.52,    0.000,     0.00,    13.83
 20080708, 172747.846277,   -5.968,  -16.162,    34.00,    33.32,   353.64,    0.000,     0.00,    10.60
 20080709, 053856.589007,   -8.308,  -13.786,    53.84,    29.58,   172.99,    0.000,     0.00,    16.65
 20080709, 094946.934010,   -9.891,  -14.703,    26.52,    48.66,   118.04,    0.000,     0.00,    16.09
 20080709, 133827.760771,    6.275,    9.950,    41.20,    38.57,   266.11,    0.000,     0.00,    14.65
 20080709, 180603.225846,    4.091,   -3.154,    36.74,    52.55,   290.14,    0.000,     0.00,    33.24
 20080710, 185507.738892,  -12.133,  -11.818,    72.36,    46.48,   148.18,    0.000,     0.00,    39.85
 20080711, 072523.476237,    7.658,    4.813,    43.39,    45.85,   233.15,    0.000,     0.00,    23.03
 20080712, 004335.561821,    6.851,   -6.414,    33.28,    41.76,   317.84,    0.000,     0.00,    13.26
 20080712, 081329.703417,   -1.672,    3.935,    67.00,    30.67,   352.40,    0.000,     0.00,    21.13
 20080713, 223904.240810,   -5.591,    0.845,    93.49,    13.60,   355.84,    0.000,     0.00,    27.89
 20080714, 001617.053526,   -9.771,   -9.930,   106.85,    39.15,   253.67,    0.000,     0.00,    43.09
 20080714, 030021.350699,   -3.576,    2.301,    55.40,    26.24,   224.13,    0.000,     0.00,    16.77
 20080715, 030152.733361,    3.912,   -4.999,    41.37,    26.21,    79.48,    0.000,     0.00,    12.22
